User_id;Technique;Command;Frequence;Name;Transition_start;Transition_stop;Time;Success;Strategy;Executed_command;block;block_trial;encounter;method_id;method_name
5;disable;0;72;Sweater;0;497;1.36;1;1;0;7;54;47;1;hotkey
5;disable;2;24;Frog;2;613;4.956;0;1;2;7;55;15;1;hotkey
5;disable;11;72;Strawberry;37;285;0.734;1;1;11;7;56;46;1;hotkey
5;disable;11;72;Strawberry;37;285;0.625;1;1;11;7;57;47;1;hotkey
5;disable;3;144;Clock;3;51;0.813;1;1;3;7;58;95;1;hotkey
5;disable;5;24;Mouse;8;355;1.282;1;1;5;7;59;15;1;hotkey
5;disable;7;36;Cards;17;422;36.319;1;1;7;8;0;24;1;hotkey
5;disable;4;48;Dolphin;7;135;0.86;1;1;4;8;1;32;1;hotkey
5;disable;11;72;Strawberry;37;285;0.719;1;1;11;8;2;48;1;hotkey
5;disable;7;36;Cards;17;422;0.719;1;1;7;8;3;25;1;hotkey
5;disable;5;24;Mouse;8;355;0.781;1;1;5;8;4;16;1;hotkey
5;disable;11;72;Strawberry;37;285;1.157;1;1;11;8;5;49;1;hotkey
5;disable;8;144;Camel;18;82;0.735;1;1;8;8;6;96;1;hotkey
5;disable;5;24;Mouse;8;355;0.907;1;1;5;8;7;17;1;hotkey
5;disable;0;72;Sweater;0;497;0.938;1;1;0;8;8;48;1;hotkey
5;disable;3;144;Clock;3;51;0.735;1;1;3;8;9;96;1;hotkey
5;disable;9;48;Pencil;22;368;5.394;1;1;9;8;10;32;1;hotkey
5;disable;0;72;Sweater;0;497;1.267;1;1;0;8;11;49;1;hotkey
5;disable;9;48;Pencil;22;368;0.969;1;1;9;8;12;33;1;hotkey
5;disable;13;12;Karate;57;750;3.986;1;2;13;8;13;8;1;hotkey
5;disable;0;72;Sweater;0;497;4.69;0;1;0;8;14;50;1;hotkey
5;disable;1;36;Garlic;1;434;1.376;1;1;1;8;15;24;1;hotkey
5;disable;11;72;Strawberry;37;285;0.844;1;1;11;8;16;50;1;hotkey
5;disable;0;72;Sweater;0;497;1.454;1;1;0;8;17;51;1;hotkey
5;disable;1;36;Garlic;1;434;1.095;1;1;1;8;18;25;1;hotkey
5;disable;2;24;Frog;2;613;1.564;1;1;2;8;19;16;1;hotkey
5;disable;0;72;Sweater;0;497;9.412;1;1;0;8;20;52;1;hotkey
5;disable;8;144;Camel;18;82;0.75;1;1;8;8;21;97;1;hotkey
5;disable;6;24;Coat;11;532;6.88;0;1;6;8;22;16;1;hotkey
5;disable;3;144;Clock;3;51;0.876;1;1;3;8;23;97;1;hotkey
5;disable;8;144;Camel;18;82;0.781;1;1;8;8;24;98;1;hotkey
5;disable;3;144;Clock;3;51;0.829;1;1;3;8;25;98;1;hotkey
5;disable;3;144;Clock;3;51;0.72;1;1;3;8;26;99;1;hotkey
5;disable;9;48;Pencil;22;368;0.906;1;1;9;8;27;34;1;hotkey
5;disable;10;24;Banana;26;508;1.454;1;1;10;8;28;16;1;hotkey
5;disable;3;144;Clock;3;51;0.766;1;1;3;8;29;100;1;hotkey
5;disable;4;48;Dolphin;7;135;6.91;1;1;4;8;30;33;1;hotkey
5;disable;3;144;Clock;3;51;0.938;1;1;3;8;31;101;1;hotkey
5;disable;3;144;Clock;3;51;0.657;1;1;3;8;32;102;1;hotkey
5;disable;4;48;Dolphin;7;135;0.735;1;1;4;8;33;34;1;hotkey
5;disable;7;36;Cards;17;422;4.925;0;1;7;8;34;26;1;hotkey
5;disable;3;144;Clock;3;51;0.704;1;1;3;8;35;103;1;hotkey
5;disable;9;48;Pencil;22;368;0.938;1;1;9;8;36;35;1;hotkey
5;disable;11;72;Strawberry;37;285;1.392;1;1;11;8;37;51;1;hotkey
5;disable;8;144;Camel;18;82;0.813;1;1;8;8;38;99;1;hotkey
5;disable;8;144;Camel;18;82;0.704;1;1;8;8;39;100;1;hotkey
5;disable;8;144;Camel;18;82;3.893;1;1;8;8;40;101;1;hotkey
5;disable;8;144;Camel;18;82;0.579;1;1;8;8;41;102;1;hotkey
5;disable;3;144;Clock;3;51;0.829;1;1;3;8;42;104;1;hotkey
5;disable;11;72;Strawberry;37;285;0.704;1;1;11;8;43;52;1;hotkey
5;disable;8;144;Camel;18;82;4.018;0;1;8;8;44;103;1;hotkey
5;disable;11;72;Strawberry;37;285;0.719;1;1;11;8;45;53;1;hotkey
5;disable;4;48;Dolphin;7;135;4.518;0;1;4;8;46;35;1;hotkey
5;disable;8;144;Camel;18;82;0.891;1;1;8;8;47;104;1;hotkey
5;disable;3;144;Clock;3;51;0.923;1;1;3;8;48;105;1;hotkey
5;disable;8;144;Camel;18;82;0.844;1;1;8;8;49;105;1;hotkey
5;disable;8;144;Camel;18;82;5.551;1;1;8;8;50;106;1;hotkey
5;disable;0;72;Sweater;0;497;1.47;1;1;0;8;51;53;1;hotkey
5;disable;6;24;Coat;11;532;1.439;1;1;6;8;52;17;1;hotkey
5;disable;3;144;Clock;3;51;0.876;1;1;3;8;53;106;1;hotkey
5;disable;8;144;Camel;18;82;0.906;1;1;8;8;54;107;1;hotkey
5;disable;10;24;Banana;26;508;1.282;1;1;10;8;55;17;1;hotkey
5;disable;2;24;Frog;2;613;1.47;1;1;2;8;56;17;1;hotkey
5;disable;1;36;Garlic;1;434;1.251;1;1;1;8;57;26;1;hotkey
5;disable;12;12;Corn;56;750;4.221;1;2;12;8;58;8;1;hotkey
5;disable;3;144;Clock;3;51;0.875;1;1;3;8;59;107;1;hotkey
5;disable;11;72;Strawberry;37;285;5.8;1;1;11;9;0;54;1;hotkey
5;disable;7;36;Cards;17;422;2.768;1;1;7;9;1;27;1;hotkey
5;disable;8;144;Camel;18;82;0.891;1;1;8;9;2;108;1;hotkey
5;disable;11;72;Strawberry;37;285;0.845;1;1;11;9;3;55;1;hotkey
5;disable;11;72;Strawberry;37;285;0.751;1;1;11;9;4;56;1;hotkey
5;disable;0;72;Sweater;0;497;1.688;1;1;0;9;5;54;1;hotkey
5;disable;11;72;Strawberry;37;285;0.766;1;1;11;9;6;57;1;hotkey
5;disable;8;144;Camel;18;82;0.938;1;1;8;9;7;109;1;hotkey
5;disable;7;36;Cards;17;422;1.423;1;1;7;9;8;28;1;hotkey
5;disable;8;144;Camel;18;82;1.188;1;1;8;9;9;110;1;hotkey
5;disable;8;144;Camel;18;82;56.409;1;1;8;9;10;111;1;hotkey
5;disable;10;24;Banana;26;508;1.016;1;1;10;9;11;18;1;hotkey
5;disable;0;72;Sweater;0;497;1.813;1;1;0;9;12;55;1;hotkey
5;disable;3;144;Clock;3;51;0.844;1;1;3;9;13;108;1;hotkey
5;disable;3;144;Clock;3;51;0.688;1;1;3;9;14;109;1;hotkey
5;disable;0;72;Sweater;0;497;1.157;1;1;0;9;15;56;1;hotkey
5;disable;1;36;Garlic;1;434;1.36;1;1;1;9;16;27;1;hotkey
5;disable;3;144;Clock;3;51;0.782;1;1;3;9;17;110;1;hotkey
5;disable;0;72;Sweater;0;497;0.829;1;1;0;9;18;57;1;hotkey
5;disable;8;144;Camel;18;82;0.829;1;1;8;9;19;112;1;hotkey
5;disable;8;144;Camel;18;82;5.91;1;1;8;9;20;113;1;hotkey
5;disable;7;36;Cards;17;422;0.985;1;1;7;9;21;29;1;hotkey
5;disable;6;24;Coat;11;532;1.313;1;1;6;9;22;18;1;hotkey
5;disable;0;72;Sweater;0;497;0.844;1;1;0;9;23;58;1;hotkey
5;disable;4;48;Dolphin;7;135;1.048;1;1;4;9;24;36;1;hotkey
5;disable;5;24;Mouse;8;355;0.844;1;1;5;9;25;18;1;hotkey
5;disable;9;48;Pencil;22;368;0.813;1;1;9;9;26;36;1;hotkey
5;disable;3;144;Clock;3;51;0.813;1;1;3;9;27;111;1;hotkey
5;disable;9;48;Pencil;22;368;0.875;1;1;9;9;28;37;1;hotkey
5;disable;3;144;Clock;3;51;0.688;1;1;3;9;29;112;1;hotkey
5;disable;3;144;Clock;3;51;5.644;1;1;3;9;30;113;1;hotkey
5;disable;4;48;Dolphin;7;135;0.782;1;1;4;9;31;37;1;hotkey
5;disable;8;144;Camel;18;82;2.079;1;1;8;9;32;114;1;hotkey
5;disable;3;144;Clock;3;51;0.797;1;1;3;9;33;114;1;hotkey
5;disable;1;36;Garlic;1;434;1.172;1;1;1;9;34;28;1;hotkey
5;disable;1;36;Garlic;1;434;0.688;1;1;1;9;35;29;1;hotkey
5;disable;3;144;Clock;3;51;0.766;1;1;3;9;36;115;1;hotkey
5;disable;11;72;Strawberry;37;285;0.704;1;1;11;9;37;58;1;hotkey
5;disable;2;24;Frog;2;613;1.157;1;1;2;9;38;18;1;hotkey
5;disable;3;144;Clock;3;51;0.735;1;1;3;9;39;116;1;hotkey
5;disable;3;144;Clock;3;51;4.252;1;1;3;9;40;117;1;hotkey
5;disable;9;48;Pencil;22;368;1.172;1;1;9;9;41;38;1;hotkey
5;disable;8;144;Camel;18;82;0.844;1;1;8;9;42;115;1;hotkey
5;disable;5;24;Mouse;8;355;2.548;1;1;5;9;43;19;1;hotkey
5;disable;6;24;Coat;11;532;1.407;1;1;6;9;44;19;1;hotkey
5;disable;8;144;Camel;18;82;0.938;1;1;8;9;45;116;1;hotkey
5;disable;4;48;Dolphin;7;135;5.254;0;1;4;9;46;38;1;hotkey
5;disable;8;144;Camel;18;82;0.797;1;1;8;9;47;117;1;hotkey
5;disable;8;144;Camel;18;82;0.782;1;1;8;9;48;118;1;hotkey
5;disable;13;12;Karate;57;750;3.189;1;2;13;9;49;9;1;hotkey
5;disable;8;144;Camel;18;82;33.38;1;1;8;9;50;119;1;hotkey
5;disable;11;72;Strawberry;37;285;0.735;1;1;11;9;51;59;1;hotkey
5;disable;9;48;Pencil;22;368;0.782;1;1;9;9;52;39;1;hotkey
5;disable;0;72;Sweater;0;497;0.985;1;1;0;9;53;59;1;hotkey
5;disable;3;144;Clock;3;51;1.048;1;1;3;9;54;118;1;hotkey
5;disable;12;12;Corn;56;750;7.583;0;2;12;9;55;9;1;hotkey
5;disable;4;48;Dolphin;7;135;0.86;1;1;4;9;56;39;1;hotkey
5;disable;2;24;Frog;2;613;4.831;0;1;2;9;57;19;1;hotkey
5;disable;3;144;Clock;3;51;0.735;1;1;3;9;58;119;1;hotkey
5;disable;10;24;Banana;26;508;1.298;1;1;10;9;59;19;1;hotkey
5;disable;0;72;Sweater;0;497;4.19;1;1;0;10;0;60;1;hotkey
5;disable;11;72;Strawberry;37;285;0.844;1;1;11;10;1;60;1;hotkey
5;disable;8;144;Camel;18;82;0.782;1;1;8;10;2;120;1;hotkey
5;disable;13;12;Karate;57;750;4.659;0;1;13;10;3;10;1;hotkey
5;disable;11;72;Strawberry;37;285;1.391;1;1;11;10;4;61;1;hotkey
5;disable;7;36;Cards;17;422;1.188;1;1;7;10;5;30;1;hotkey
5;disable;8;144;Camel;18;82;0.829;1;1;8;10;6;121;1;hotkey
5;disable;11;72;Strawberry;37;285;1.766;1;1;11;10;7;62;1;hotkey
5;disable;7;36;Cards;17;422;0.906;1;1;7;10;8;31;1;hotkey
5;disable;6;24;Coat;11;532;2.126;1;1;6;10;9;20;1;hotkey
5;disable;11;72;Strawberry;37;285;3.44;1;1;11;10;10;63;1;hotkey
5;disable;8;144;Camel;18;82;0.75;1;1;8;10;11;122;1;hotkey
5;disable;0;72;Sweater;0;497;1.235;1;1;0;10;12;61;1;hotkey
5;disable;2;24;Frog;2;613;2.204;1;1;2;10;13;20;1;hotkey
5;disable;12;12;Corn;56;750;5.034;1;2;12;10;14;10;1;hotkey
5;disable;3;144;Clock;3;51;0.781;1;1;3;10;15;120;1;hotkey
5;disable;0;72;Sweater;0;497;1.345;1;1;0;10;16;62;1;hotkey
5;disable;3;144;Clock;3;51;0.688;1;1;3;10;17;121;1;hotkey
5;disable;0;72;Sweater;0;497;0.875;1;1;0;10;18;63;1;hotkey
5;disable;3;144;Clock;3;51;0.766;1;1;3;10;19;122;1;hotkey
5;disable;1;36;Garlic;1;434;3.033;1;1;1;10;20;30;1;hotkey
5;disable;8;144;Camel;18;82;0.828;1;1;8;10;21;123;1;hotkey
5;disable;0;72;Sweater;0;497;1.016;1;1;0;10;22;64;1;hotkey
5;disable;8;144;Camel;18;82;0.719;1;1;8;10;23;124;1;hotkey
5;disable;6;24;Coat;11;532;1.486;1;1;6;10;24;21;1;hotkey
5;disable;0;72;Sweater;0;497;1.235;1;1;0;10;25;65;1;hotkey
5;disable;3;144;Clock;3;51;1.095;1;1;3;10;26;123;1;hotkey
5;disable;3;144;Clock;3;51;0.641;1;1;3;10;27;124;1;hotkey
5;disable;3;144;Clock;3;51;0.75;1;1;3;10;28;125;1;hotkey
5;disable;7;36;Cards;17;422;1.063;1;1;7;10;29;32;1;hotkey
5;disable;11;72;Strawberry;37;285;3.674;1;1;11;10;30;64;1;hotkey
5;disable;3;144;Clock;3;51;0.719;1;1;3;10;31;126;1;hotkey
5;disable;8;144;Camel;18;82;0.751;1;1;8;10;32;125;1;hotkey
5;disable;9;48;Pencil;22;368;0.751;1;1;9;10;33;40;1;hotkey
5;disable;3;144;Clock;3;51;1.282;1;1;3;10;34;127;1;hotkey
5;disable;4;48;Dolphin;7;135;0.907;1;1;4;10;35;40;1;hotkey
5;disable;8;144;Camel;18;82;0.797;1;1;8;10;36;126;1;hotkey
5;disable;3;144;Clock;3;51;0.782;1;1;3;10;37;128;1;hotkey
5;disable;4;48;Dolphin;7;135;1.235;1;1;4;10;38;41;1;hotkey
5;disable;11;72;Strawberry;37;285;1.047;1;1;11;10;39;65;1;hotkey
5;disable;3;144;Clock;3;51;4.049;1;1;3;10;40;129;1;hotkey
5;disable;3;144;Clock;3;51;0.626;1;1;3;10;41;130;1;hotkey
5;disable;4;48;Dolphin;7;135;0.813;1;1;4;10;42;42;1;hotkey
5;disable;8;144;Camel;18;82;0.923;1;1;8;10;43;127;1;hotkey
5;disable;9;48;Pencil;22;368;0.766;1;1;9;10;44;41;1;hotkey
5;disable;10;24;Banana;26;508;1.767;1;1;10;10;45;20;1;hotkey
5;disable;8;144;Camel;18;82;0.813;1;1;8;10;46;128;1;hotkey
5;disable;8;144;Camel;18;82;0.704;1;1;8;10;47;129;1;hotkey
5;disable;2;24;Frog;2;613;1.454;1;1;2;10;48;21;1;hotkey
5;disable;9;48;Pencil;22;368;0.75;1;1;9;10;49;42;1;hotkey
5;disable;9;48;Pencil;22;368;4.143;1;1;9;10;50;43;1;hotkey
5;disable;1;36;Garlic;1;434;0.953;1;1;1;10;51;31;1;hotkey
5;disable;8;144;Camel;18;82;1.25;1;1;8;10;52;130;1;hotkey
5;disable;4;48;Dolphin;7;135;4.393;0;1;4;10;53;43;1;hotkey
5;disable;10;24;Banana;26;508;0.97;1;1;10;10;54;21;1;hotkey
5;disable;1;36;Garlic;1;434;0.938;1;1;1;10;55;32;1;hotkey
5;disable;8;144;Camel;18;82;0.75;1;1;8;10;56;131;1;hotkey
5;disable;3;144;Clock;3;51;1.078;1;1;3;10;57;131;1;hotkey
5;disable;5;24;Mouse;8;355;1.157;1;1;5;10;58;20;1;hotkey
5;disable;5;24;Mouse;8;355;0.61;1;1;5;10;59;21;1;hotkey
5;disable;9;48;Pencil;22;368;3.706;1;1;9;11;0;44;1;hotkey
5;disable;4;48;Dolphin;7;135;0.876;1;1;4;11;1;44;1;hotkey
5;disable;11;72;Strawberry;37;285;0.75;1;1;11;11;2;66;1;hotkey
5;disable;6;24;Coat;11;532;1.016;1;1;6;11;3;22;1;hotkey
5;disable;8;144;Camel;18;82;0.938;1;1;8;11;4;132;1;hotkey
5;disable;11;72;Strawberry;37;285;3.049;1;1;11;11;5;67;1;hotkey
5;disable;11;72;Strawberry;37;285;0.594;1;1;11;11;6;68;1;hotkey
5;disable;8;144;Camel;18;82;0.782;1;1;8;11;7;133;1;hotkey
5;disable;11;72;Strawberry;37;285;0.61;1;1;11;11;8;69;1;hotkey
5;disable;7;36;Cards;17;422;0.922;1;1;7;11;9;33;1;hotkey
5;disable;12;12;Corn;56;750;11.226;0;1;12;11;10;11;1;hotkey
5;disable;4;48;Dolphin;7;135;1.673;1;1;4;11;11;45;1;hotkey
5;disable;1;36;Garlic;1;434;0.828;1;1;1;11;12;33;1;hotkey
5;disable;3;144;Clock;3;51;0.766;1;1;3;11;13;132;1;hotkey
5;disable;8;144;Camel;18;82;0.813;1;1;8;11;14;134;1;hotkey
5;disable;3;144;Clock;3;51;0.813;1;1;3;11;15;133;1;hotkey
5;disable;0;72;Sweater;0;497;1.204;1;1;0;11;16;66;1;hotkey
5;disable;0;72;Sweater;0;497;0.625;1;1;0;11;17;67;1;hotkey
5;disable;4;48;Dolphin;7;135;1.048;1;1;4;11;18;46;1;hotkey
5;disable;10;24;Banana;26;508;1.172;1;1;10;11;19;22;1;hotkey
5;disable;0;72;Sweater;0;497;4.3;1;1;0;11;20;68;1;hotkey
5;disable;2;24;Frog;2;613;1.157;1;1;2;11;21;22;1;hotkey
5;disable;3;144;Clock;3;51;0.766;1;1;3;11;22;134;1;hotkey
5;disable;0;72;Sweater;0;497;0.75;1;1;0;11;23;69;1;hotkey
5;disable;9;48;Pencil;22;368;4.566;0;1;9;11;24;45;1;hotkey
5;disable;8;144;Camel;18;82;0.704;1;1;8;11;25;135;1;hotkey
5;disable;8;144;Camel;18;82;0.626;1;1;8;11;26;136;1;hotkey
5;disable;11;72;Strawberry;37;285;0.845;1;1;11;11;27;70;1;hotkey
5;disable;3;144;Clock;3;51;0.673;1;1;3;11;28;135;1;hotkey
5;disable;3;144;Clock;3;51;0.548;1;1;3;11;29;136;1;hotkey
5;disable;4;48;Dolphin;7;135;5.957;1;1;4;11;30;47;1;hotkey
5;disable;2;24;Frog;2;613;2.72;1;1;2;11;31;23;1;hotkey
5;disable;3;144;Clock;3;51;0.813;1;1;3;11;32;137;1;hotkey
5;disable;8;144;Camel;18;82;0.845;1;1;8;11;33;137;1;hotkey
5;disable;10;24;Banana;26;508;1.454;1;1;10;11;34;23;1;hotkey
5;disable;3;144;Clock;3;51;0.688;1;1;3;11;35;138;1;hotkey
5;disable;3;144;Clock;3;51;0.594;1;1;3;11;36;139;1;hotkey
5;disable;5;24;Mouse;8;355;4.206;0;1;5;11;37;22;1;hotkey
5;disable;3;144;Clock;3;51;0.844;1;1;3;11;38;140;1;hotkey
5;disable;6;24;Coat;11;532;1.861;1;1;6;11;39;23;1;hotkey
5;disable;1;36;Garlic;1;434;4.252;1;1;1;11;40;34;1;hotkey
5;disable;3;144;Clock;3;51;0.75;1;1;3;11;41;141;1;hotkey
5;disable;3;144;Clock;3;51;0.578;1;1;3;11;42;142;1;hotkey
5;disable;0;72;Sweater;0;497;0.891;1;1;0;11;43;70;1;hotkey
5;disable;8;144;Camel;18;82;0.953;1;1;8;11;44;138;1;hotkey
5;disable;8;144;Camel;18;82;4.128;0;1;8;11;45;139;1;hotkey
5;disable;8;144;Camel;18;82;0.563;1;1;8;11;46;140;1;hotkey
5;disable;8;144;Camel;18;82;0.469;1;1;8;11;47;141;1;hotkey
5;disable;0;72;Sweater;0;497;0.782;1;1;0;11;48;71;1;hotkey
5;disable;11;72;Strawberry;37;285;0.875;1;1;11;11;49;71;1;hotkey
5;disable;7;36;Cards;17;422;5.488;1;1;7;11;50;34;1;hotkey
5;disable;8;144;Camel;18;82;0.719;1;1;8;11;51;142;1;hotkey
5;disable;9;48;Pencil;22;368;0.766;1;1;9;11;52;46;1;hotkey
5;disable;9;48;Pencil;22;368;0.563;1;1;9;11;53;47;1;hotkey
5;disable;3;144;Clock;3;51;0.829;1;1;3;11;54;143;1;hotkey
5;disable;5;24;Mouse;8;355;0.735;1;1;5;11;55;23;1;hotkey
5;disable;1;36;Garlic;1;434;0.829;1;1;1;11;56;35;1;hotkey
5;disable;7;36;Cards;17;422;0.985;1;1;7;11;57;35;1;hotkey
5;disable;8;144;Camel;18;82;0.782;1;1;8;11;58;143;1;hotkey
5;disable;13;12;Karate;57;750;1.11;1;1;13;11;59;11;1;hotkey
6;traditional;0;72;Camel;750;750;51.18;1;0;0;0;0;0;0;menu
6;traditional;1;36;Pencil;750;750;2.837;1;0;1;0;1;0;0;menu
6;traditional;2;24;Banana;750;750;4.198;1;0;2;0;2;0;0;menu
6;traditional;3;144;Corn;750;750;3.093;1;0;3;0;3;0;0;menu
6;traditional;1;36;Pencil;750;750;2.853;1;0;1;0;4;1;0;menu
6;traditional;2;24;Banana;750;750;2.949;1;0;2;0;5;1;0;menu
6;traditional;3;144;Corn;750;750;2.964;1;0;3;0;6;1;0;menu
6;traditional;4;48;Strawberry;750;750;4.07;1;0;4;0;7;0;0;menu
6;traditional;5;24;Coat;750;750;4.455;1;0;5;0;8;0;0;menu
6;traditional;3;144;Corn;750;750;2.612;1;0;3;0;9;2;0;menu
6;traditional;4;48;Strawberry;750;750;14.438;1;0;4;0;10;1;0;menu
6;traditional;6;24;Cards;750;750;2.853;1;0;6;0;11;0;0;menu
6;traditional;3;144;Corn;750;750;3.205;1;0;3;0;12;3;0;menu
6;traditional;4;48;Strawberry;750;750;3.061;1;0;4;0;13;2;0;menu
6;traditional;6;24;Cards;750;750;8.765;0;0;6;0;14;1;0;menu
6;traditional;3;144;Corn;750;750;2.452;1;0;3;0;15;4;0;menu
6;traditional;4;48;Strawberry;750;750;2.82;1;0;4;0;16;3;0;menu
6;traditional;7;36;Dolphin;750;750;3.029;1;0;7;0;17;0;0;menu
6;traditional;8;144;Karate;750;750;3.189;1;0;8;0;18;0;0;menu
6;traditional;0;72;Camel;750;750;3.487;1;0;0;0;19;1;0;menu
6;traditional;3;144;Corn;750;750;16.638;1;0;3;0;20;5;0;menu
6;traditional;8;144;Karate;750;750;2.978;1;0;8;0;21;1;0;menu
6;traditional;9;48;Sweater;750;750;3.056;1;0;9;0;22;0;0;menu
6;traditional;0;72;Camel;750;750;2.158;1;0;0;0;23;2;0;menu
6;traditional;8;144;Karate;750;750;2.741;1;0;8;0;24;2;0;menu
6;traditional;9;48;Sweater;750;750;3.86;1;0;9;0;25;1;0;menu
6;traditional;10;24;Garlic;750;750;10.099;0;0;10;0;26;0;0;menu
6;traditional;8;144;Karate;750;750;3.041;1;0;8;0;27;3;0;menu
6;traditional;9;48;Sweater;750;750;3.797;1;0;9;0;28;2;0;menu
6;traditional;10;24;Garlic;750;750;2.821;1;0;10;0;29;1;0;menu
6;traditional;8;144;Karate;750;750;8.839;1;0;8;0;30;4;0;menu
6;traditional;9;48;Sweater;750;750;3.183;1;0;9;0;31;3;0;menu
6;traditional;7;36;Dolphin;750;750;2.789;1;0;7;0;32;1;0;menu
6;traditional;0;72;Camel;750;750;3.939;1;0;0;0;33;3;0;menu
6;traditional;3;144;Corn;750;750;2.159;1;0;3;0;34;6;0;menu
6;traditional;0;72;Camel;750;750;3.498;1;0;0;0;35;4;0;menu
6;traditional;8;144;Karate;750;750;3.01;1;0;8;0;36;5;0;menu
6;traditional;11;72;Clock;750;750;2.268;1;0;11;0;37;0;0;menu
6;traditional;8;144;Karate;750;750;2.899;1;0;8;0;38;6;0;menu
6;traditional;8;144;Karate;750;750;1.906;1;0;8;0;39;7;0;menu
6;traditional;11;72;Clock;750;750;12.856;1;0;11;0;40;1;0;menu
6;traditional;7;36;Dolphin;750;750;3.199;1;0;7;0;41;2;0;menu
6;traditional;8;144;Karate;750;750;2.647;1;0;8;0;42;8;0;menu
6;traditional;11;72;Clock;750;750;1.969;1;0;11;0;43;2;0;menu
6;traditional;0;72;Camel;750;750;1.875;1;0;0;0;44;5;0;menu
6;traditional;5;24;Coat;750;750;2.836;1;0;5;0;45;1;0;menu
6;traditional;11;72;Clock;750;750;1.812;1;0;11;0;46;3;0;menu
6;traditional;8;144;Karate;750;750;2.19;1;0;8;0;47;9;0;menu
6;traditional;3;144;Corn;750;750;2.426;1;0;3;0;48;7;0;menu
6;traditional;11;72;Clock;750;750;2.285;1;0;11;0;49;4;0;menu
6;traditional;11;72;Clock;750;750;6.728;1;0;11;0;50;5;0;menu
6;traditional;3;144;Corn;750;750;2.363;1;0;3;0;51;8;0;menu
6;traditional;8;144;Karate;750;750;2.883;1;0;8;0;52;10;0;menu
6;traditional;3;144;Corn;750;750;3.104;1;0;3;0;53;9;0;menu
6;traditional;1;36;Pencil;750;750;2.852;1;0;1;0;54;2;0;menu
6;traditional;3;144;Corn;750;750;2.694;1;0;3;0;55;10;0;menu
6;traditional;12;12;Mouse;750;750;2.662;1;0;12;0;56;0;0;menu
6;traditional;13;12;Frog;750;750;3.829;1;0;13;0;57;0;0;menu
6;traditional;8;144;Karate;750;750;2.647;1;0;8;0;58;11;0;menu
6;traditional;3;144;Corn;750;750;3.009;1;0;3;0;59;11;0;menu
6;traditional;2;24;Banana;750;750;11.202;1;0;2;1;0;2;0;menu
6;traditional;0;72;Camel;750;750;2.442;1;0;0;1;1;6;0;menu
6;traditional;1;36;Pencil;750;750;2.506;1;0;1;1;2;3;0;menu
6;traditional;2;24;Banana;750;750;3.419;1;0;2;1;3;3;0;menu
6;traditional;3;144;Corn;750;750;2.033;1;0;3;1;4;12;0;menu
6;traditional;1;36;Pencil;750;750;2.442;1;0;1;1;5;4;0;menu
6;traditional;0;72;Camel;750;750;3.135;1;0;0;1;6;7;0;menu
6;traditional;3;144;Corn;750;750;2.222;1;0;3;1;7;13;0;menu
6;traditional;1;36;Pencil;750;750;2.694;1;0;1;1;8;5;0;menu
6;traditional;3;144;Corn;750;750;1.907;1;0;3;1;9;14;0;menu
6;traditional;3;144;Corn;750;750;6.838;1;0;3;1;10;15;0;menu
6;traditional;4;48;Strawberry;750;750;3.12;1;0;4;1;11;4;0;menu
6;traditional;8;144;Karate;750;750;2.301;1;0;8;1;12;12;0;menu
6;traditional;3;144;Corn;750;750;2.143;1;0;3;1;13;16;0;menu
6;traditional;4;48;Strawberry;750;750;7.594;0;0;4;1;14;5;0;menu
6;traditional;6;24;Cards;750;750;3.01;1;0;6;1;15;2;0;menu
6;traditional;3;144;Corn;750;750;1.844;1;0;3;1;16;17;0;menu
6;traditional;4;48;Strawberry;750;750;2.789;1;0;4;1;17;6;0;menu
6;traditional;6;24;Cards;750;750;3.183;1;0;6;1;18;3;0;menu
6;traditional;8;144;Karate;750;750;2.332;1;0;8;1;19;13;0;menu
6;traditional;4;48;Strawberry;750;750;16.795;1;0;4;1;20;7;0;menu
6;traditional;9;48;Sweater;750;750;2.899;1;0;9;1;21;4;0;menu
6;traditional;8;144;Karate;750;750;2.568;1;0;8;1;22;14;0;menu
6;traditional;9;48;Sweater;750;750;2.649;1;0;9;1;23;5;0;menu
6;traditional;3;144;Corn;750;750;2.192;1;0;3;1;24;18;0;menu
6;traditional;8;144;Karate;750;750;2.381;1;0;8;1;25;15;0;menu
6;traditional;9;48;Sweater;750;750;2.395;1;0;9;1;26;6;0;menu
6;traditional;8;144;Karate;750;750;2.27;1;0;8;1;27;16;0;menu
6;traditional;8;144;Karate;750;750;2.239;1;0;8;1;28;17;0;menu
6;traditional;9;48;Sweater;750;750;2.458;1;0;9;1;29;7;0;menu
6;traditional;10;24;Garlic;750;750;17.554;1;0;10;1;30;2;0;menu
6;traditional;8;144;Karate;750;750;2.537;1;0;8;1;31;18;0;menu
6;traditional;11;72;Clock;750;750;2.521;1;0;11;1;32;6;0;menu
6;traditional;10;24;Garlic;750;750;3.304;1;0;10;1;33;3;0;menu
6;traditional;11;72;Clock;750;750;3.006;1;0;11;1;34;7;0;menu
6;traditional;3;144;Corn;750;750;2.365;1;0;3;1;35;19;0;menu
6;traditional;11;72;Clock;750;750;3.053;1;0;11;1;36;8;0;menu
6;traditional;7;36;Dolphin;750;750;2.584;1;0;7;1;37;3;0;menu
6;traditional;11;72;Clock;750;750;2.302;1;0;11;1;38;9;0;menu
6;traditional;5;24;Coat;750;750;2.161;1;0;5;1;39;2;0;menu
